listing_id,host_id,host_name,borough,neighbourhood,latitude,longitude,accomodation_type,price_per_night,minimum_nights,number_of_positive_reviews,positive_reviews_per_month
5904098,766580,Michael And Kimberly,Manhattan,East Harlem,40.78935,-73.94788,Entire home/apt,179,2,55,1.06
5904490,30667498,Cristina,Brooklyn,Greenpoint,40.72492,-73.95097,Entire home/apt,175,1,1,0.02
5904522,30667653,Adam,Manhattan,Chelsea,40.74621,-73.99119,Entire home/apt,250,2,1,0.02
5905128,28187447,Francis,Brooklyn,Bedford-Stuyvesant,40.68336,-73.91449,Entire home/apt,83,3,57,1.13
5905501,9053876,Amy,Brooklyn,Crown Heights,40.67768,-73.93682,Entire home/apt,105,1,59,1.15
5913433,30710562,Tim,Brooklyn,Greenpoint,40.7229,-73.94775,Entire home/apt,125,2,5,0.1
5915351,30719563,David,Brooklyn,Bedford-Stuyvesant,40.67953,-73.95136,Private room,150,7,12,0.25
5916713,2272846,Zack,Brooklyn,Williamsburg,40.71614,-73.95282,Private room,69,30,16,0.45
5917209,7956482,Lauren,Brooklyn,Bedford-Stuyvesant,40.68701,-73.95412,Entire home/apt,190,2,1,0.04
5917563,4327985,Maria Ana,Brooklyn,Williamsburg,40.71288,-73.94406,Private room,76,2,34,0.7
5918053,2938204,Veronica,Manhattan,SoHo,40.72741,-74.00178,Private room,142,5,8,0.16
5918356,2588808,Arturo,Manhattan,Hell's Kitchen,40.76115,-73.98707,Entire home/apt,125,7,4,0.08
5919646,410962,Mike,Manhattan,Hell's Kitchen,40.76738,-73.98466,Entire home/apt,200,3,14,0.32
5925343,1177497,Jessica,Brooklyn,Clinton Hill,40.68963,-73.96713,Private room,259,1,94,1.85
5925550,30768511,Richard,Brooklyn,Park Slope,40.67616,-73.97418,Entire home/apt,275,5,1,0.03
5926854,557157,Sumit,Manhattan,NoHo,40.72951,-73.99203,Entire home/apt,179,1,28,0.54
5926953,30430827,Steve,Brooklyn,Fort Greene,40.69634,-73.97296,Private room,70,1,152,3.02
5931103,24982374,David,Brooklyn,Clinton Hill,40.69354,-73.96152,Entire home/apt,259,2,99,3.07
5932543,30803097,Nikki,Manhattan,West Village,40.72934,-74.00276,Entire home/apt,300,2,6,0.27
5934108,4461578,Jose,Brooklyn,Park Slope,40.6748,-73.97736,Entire home/apt,95,3,4,0.08
5934255,1407676,Jessica,Brooklyn,Williamsburg,40.71604,-73.9589,Private room,132,1,143,2.99
5935275,28846474,Adam,Queens,Long Island City,40.7477,-73.94438,Private room,80,4,3,0.06
5936796,30824695,Idamil,Manhattan,Upper East Side,40.7817,-73.94613,Private room,85,3,3,0.09
5940268,30839692,Stavros,Queens,Flushing,40.75518,-73.80422,Private room,50,1,154,3.05
5940868,2862308,Auran,Brooklyn,Greenpoint,40.72777,-73.95231,Entire home/apt,75,2,6,0.14
5940920,30836013,Ellen,Manhattan,Gramercy,40.73536,-73.98393,Entire home/apt,209,30,27,0.53
5941888,1679702,Kristy,Manhattan,NoHo,40.72634,-73.9932,Entire home/apt,330,2,4,0.08
5942962,2981156,Kia,Queens,Long Island City,40.7618,-73.92728,Shared room,55,1,26,0.55
5943770,18002339,Juliette,Manhattan,Upper West Side,40.79788,-73.9618,Private room,60,7,1,0.02
5944460,17300177,Peggy,Brooklyn,Williamsburg,40.70965,-73.96817,Entire home/apt,180,30,4,0.13
5944801,27796188,John,Manhattan,Harlem,40.80947,-73.95392,Entire home/apt,300,2,60,1.18
5945548,30865924,Eva,Manhattan,Inwood,40.87093,-73.91737,Entire home/apt,175,3,6,0.13
5946137,11237515,Lindiwe,Manhattan,Harlem,40.82335,-73.94887,Private room,100,3,4,0.08
5954466,30909882,Peter,Brooklyn,Greenpoint,40.72102,-73.94808,Entire home/apt,175,5,21,0.41
5957111,5449480,Jana,Brooklyn,Fort Greene,40.69134,-73.97229,Entire home/apt,175,10,1,0.03
5958299,30454464,Sterling,Manhattan,Chelsea,40.74717,-73.99179,Private room,105,1,158,3.08
5965198,1566167,Beth,Brooklyn,Kensington,40.63555,-73.97151,Entire home/apt,49,5,21,0.42
5965946,4308068,Crystal,Brooklyn,Bushwick,40.69904,-73.91282,Private room,65,2,37,0.78
5967998,29278028,Alexis,Manhattan,Upper East Side,40.77635,-73.95616,Entire home/apt,450,5,37,0.86
5977676,3912042,Katie,Manhattan,Upper West Side,40.79092,-73.97426,Entire home/apt,185,3,59,1.17
5978999,31040344,Richard,Brooklyn,Bedford-Stuyvesant,40.68402,-73.95176,Private room,57,2,104,2.33
5979675,7039396,Sol And Coach,Brooklyn,Cypress Hills,40.68085,-73.88895,Entire home/apt,79,1,91,1.81
5985742,31074353,Peter,Brooklyn,South Slope,40.66923,-73.98714,Entire home/apt,218,2,137,2.79
5986444,914838,Lior,Manhattan,Hell's Kitchen,40.75709,-73.99545,Entire home/apt,70,30,11,0.23
5990045,12411178,Brandon,Brooklyn,Red Hook,40.67477,-74.01046,Entire home/apt,350,2,71,1.45
5990467,31102831,Marj,Brooklyn,Boerum Hill,40.68401,-73.98521,Private room,100,4,120,2.36
5991434,31108509,David,Brooklyn,Borough Park,40.6409,-73.99891,Entire home/apt,150,3,51,1.07
5991675,22388424,Leslie,Queens,Ridgewood,40.70399,-73.91195,Private room,46,4,17,0.39
5992438,2537749,Anna,Brooklyn,Fort Greene,40.6942,-73.97104,Private room,50,1,2,0.06
5993541,4562182,Florence,Manhattan,Harlem,40.81506,-73.94851,Entire home/apt,285,30,74,1.47
5998890,5574620,Lynn,Brooklyn,Crown Heights,40.67215,-73.95753,Entire home/apt,220,2,5,0.1
5998978,4198853,Chad,Manhattan,Lower East Side,40.71769,-73.98801,Private room,125,1,1,0.02
5999786,4714927,Elisa,Manhattan,East Harlem,40.79155,-73.94746,Private room,80,1,70,1.36
6000709,10859726,Don Luis,Queens,Astoria,40.7701,-73.93219,Private room,58,1,2,0.04
6000785,31150792,Micah,Brooklyn,Bushwick,40.69709,-73.93538,Entire home/apt,100,2,143,3.41
6000868,2787900,Maggie,Brooklyn,Bedford-Stuyvesant,40.67955,-73.94662,Entire home/apt,175,2,42,0.82
6000898,23708009,Eric,Manhattan,Upper East Side,40.78155,-73.95175,Entire home/apt,1200,5,43,0.9
6004052,27175572,Susanne,Brooklyn,Prospect Heights,40.67949,-73.97172,Entire home/apt,160,2,105,2.05
6004200,20109767,Jennifer,Manhattan,Harlem,40.82846,-73.94492,Private room,65,1,6,0.12
6004567,28720717,Albert,Manhattan,East Village,40.73235,-73.98646,Entire home/apt,499,30,11,0.52
6004786,14477996,Simone,Manhattan,SoHo,40.72703,-74.00286,Entire home/apt,350,2,10,0.2
6005231,31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68459,-73.93985,Entire home/apt,105,2,127,3.88
6005868,31177258,Sam,Brooklyn,Williamsburg,40.71151,-73.95339,Entire home/apt,245,5,32,0.63
6005910,23044811,Ettrick,Brooklyn,Bedford-Stuyvesant,40.68569,-73.94358,Entire home/apt,139,2,119,2.31
6006387,31181172,T.,Manhattan,Harlem,40.82442,-73.95203,Private room,50,20,9,0.24
6006661,31183039,Jai,Queens,Jackson Heights,40.74936,-73.88698,Entire home/apt,90,7,2,0.04
6006711,28429835,Arpan,Manhattan,East Village,40.72753,-73.98749,Private room,250,1,1,0.02
6006837,6527023,Sehrish,Brooklyn,Sunset Park,40.66343,-73.99324,Private room,70,4,1,0.02
6012187,25796636,Michael,Manhattan,East Village,40.72425,-73.98866,Entire home/apt,150,1,44,0.91
6013186,31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68446,-73.93956,Entire home/apt,109,3,79,2.07
6014926,820011,Ike,Manhattan,East Village,40.72646,-73.98685,Entire home/apt,140,7,59,1.17
6015754,8636732,Kay,Brooklyn,Flatbush,40.63676,-73.96713,Private room,31,10,1,0.02
6018325,25237492,Juliana,Manhattan,Washington Heights,40.84245,-73.93918,Entire home/apt,140,30,8,0.17
6018589,31241183,Lilian,Manhattan,Washington Heights,40.83741,-73.93928,Private room,65,2,36,0.74
6019386,31245355,Kiela,Manhattan,Harlem,40.80991,-73.94058,Entire home/apt,85,2,18,0.38
6020237,28422099,D,Manhattan,Morningside Heights,40.81134,-73.95531,Entire home/apt,155,5,87,1.7
6026166,3372156,Kate,Manhattan,East Village,40.7254,-73.98854,Private room,125,3,2,0.04
6026546,22613302,Brittany,Manhattan,Upper East Side,40.77793,-73.9602,Entire home/apt,170,5,2,0.04
6027345,2881,Loli,Brooklyn,Bedford-Stuyvesant,40.68242,-73.94774,Private room,65,2,280,5.51
6027485,31283971,Ana,Brooklyn,Bedford-Stuyvesant,40.68568,-73.95237,Private room,38,3,1,0.05
6029332,1257611,Arthur,Brooklyn,Williamsburg,40.71192,-73.94161,Private room,110,2,4,0.08
6029809,4049004,Poppy,Brooklyn,Bedford-Stuyvesant,40.68245,-73.91951,Entire home/apt,100,3,106,2.28
6029987,15635060,Chris,Manhattan,Washington Heights,40.84305,-73.94045,Entire home/apt,125,2,10,0.21
6031895,6396863,Tianhui,Manhattan,Theater District,40.76257,-73.98574,Private room,60,1,1,0.02
6031904,20667334,Irene,Manhattan,West Village,40.73261,-74.00116,Private room,80,3,129,2.52
6033449,25237492,Juliana,Manhattan,Washington Heights,40.84035,-73.94089,Entire home/apt,95,30,11,0.25
6037761,7256281,Sne,Manhattan,East Village,40.72816,-73.98843,Private room,163,2,396,7.71
6040757,23713669,Vanessa & Martin,Brooklyn,Prospect Heights,40.67554,-73.96384,Entire home/apt,225,3,29,0.58
6042335,17199564,Mark,Brooklyn,Boerum Hill,40.68686,-73.98231,Entire home/apt,170,10,2,0.04
6042635,31358851,Mo,Manhattan,Washington Heights,40.85882,-73.92897,Entire home/apt,65,4,38,0.79
6043199,9745447,Clara,Brooklyn,Bedford-Stuyvesant,40.68915,-73.95116,Private room,60,1,11,0.32
6043671,16458904,Margaret,Manhattan,Murray Hill,40.74725,-73.97431,Entire home/apt,168,30,12,0.25
6043733,6475110,Meg,Brooklyn,Crown Heights,40.67652,-73.96147,Entire home/apt,100,2,3,0.09
6044964,31204745,Monika,Queens,Arverne,40.58921,-73.79479,Entire home/apt,89,2,150,3
6045055,3435092,Elena,Manhattan,Upper East Side,40.78234,-73.94907,Private room,109,4,191,3.75
6048583,31389734,Matt,Manhattan,Greenwich Village,40.72966,-73.99787,Entire home/apt,120,4,1,0.02
6051044,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.67815,-73.91518,Private room,40,3,101,2.01
6051782,2119276,Host,Manhattan,Gramercy,40.73342,-73.98545,Entire home/apt,150,30,10,0.21
6051856,9828418,Gabriela,Manhattan,Washington Heights,40.84411,-73.93764,Private room,45,2,3,0.07
6052119,8893700,John,Brooklyn,Sunset Park,40.66124,-73.99449,Entire home/apt,159,30,8,0.81
6052129,7809025,Omri,Manhattan,East Harlem,40.79816,-73.94111,Entire home/apt,149,4,14,0.28
6054194,2568690,Collin,Queens,Astoria,40.75673,-73.9253,Entire home/apt,125,3,3,0.06
6054400,18874199,Alina,Brooklyn,Greenpoint,40.73629,-73.95208,Entire home/apt,75,1,27,0.53
6054864,3088202,Pete,Brooklyn,Carroll Gardens,40.68051,-73.99743,Entire home/apt,109,4,6,0.12
6056028,10622869,Lori,Manhattan,Upper West Side,40.78826,-73.96767,Entire home/apt,499,1,19,0.38
6062060,24561040,Ame,Brooklyn,Park Slope,40.67975,-73.97666,Private room,220,2,9,0.2
6063050,9897580,David,Brooklyn,Bedford-Stuyvesant,40.68669,-73.93452,Private room,55,3,51,1
6064471,31477675,Jango,Manhattan,Lower East Side,40.7208,-73.9867,Entire home/apt,341,3,138,2.87
6065370,31483029,Jaclyn,Brooklyn,Greenpoint,40.72661,-73.95153,Entire home/apt,108,2,3,0.06
6065778,12811150,Sarah,Brooklyn,Windsor Terrace,40.65888,-73.98013,Entire home/apt,128,5,83,1.63
6066563,19810363,Eric,Bronx,Clason Point,40.8115,-73.85607,Entire home/apt,110,2,95,1.91
6069703,17958459,Maria,Brooklyn,Williamsburg,40.71462,-73.96309,Entire home/apt,179,8,39,0.77
6070899,13934385,Jesse,Manhattan,Upper West Side,40.77684,-73.97979,Entire home/apt,175,5,2,0.04
6071347,3987736,Marcel,Brooklyn,Bushwick,40.70069,-73.91114,Entire home/apt,80,5,8,0.16
6071456,21248779,Charles,Brooklyn,Crown Heights,40.67406,-73.95234,Entire home/apt,149,2,22,0.49
6071870,21940966,Mekkie,Manhattan,Morningside Heights,40.80465,-73.95827,Private room,50,2,7,0.15
6072842,31522185,Dimitri,Queens,Astoria,40.76602,-73.91742,Shared room,75,5,4,0.08
6074676,6600505,Jami,Manhattan,Financial District,40.70763,-74.00778,Private room,100,3,24,0.48
6074975,23234988,Ann,Queens,Flushing,40.74896,-73.80715,Entire home/apt,369,2,74,1.46
6076202,12692690,Sebastian,Brooklyn,Brooklyn Heights,40.69384,-73.99261,Entire home/apt,198,7,7,0.14
6077354,31545214,Paul & Hana,Queens,Middle Village,40.72399,-73.87088,Private room,100,2,49,0.96
6078234,31425596,Kevin,Manhattan,Upper West Side,40.78866,-73.97878,Entire home/apt,195,3,67,1.33
6078788,1820750,Eric,Manhattan,Lower East Side,40.72004,-73.98896,Entire home/apt,257,3,11,0.22
6079079,30214562,Sharon,Queens,Jamaica Estates,40.72362,-73.791,Entire home/apt,145,4,38,0.75
6079197,31555753,Naichen,Manhattan,Upper West Side,40.80272,-73.96634,Private room,45,1,7,0.14
6084475,31534322,Nia,Queens,Long Island City,40.74637,-73.94615,Private room,60,2,83,1.65
6085932,1211856,Kim,Brooklyn,Prospect-Lefferts Gardens,40.6586,-73.96104,Private room,80,3,4,0.22
6087959,28023382,Edwin,Brooklyn,Gowanus,40.684,-73.98859,Entire home/apt,99,1,183,3.74
6088910,31599293,Courtney,Manhattan,Hell's Kitchen,40.75749,-73.99657,Entire home/apt,180,3,1,0.02
6090186,3250450,Petya,Queens,Jackson Heights,40.75181,-73.89064,Private room,40,25,1,0.1
6091208,4183050,Brett,Brooklyn,Williamsburg,40.7168,-73.94073,Private room,96,3,28,0.56
6091224,2798394,Dana,Manhattan,Harlem,40.80386,-73.95369,Entire home/apt,105,4,9,0.18
6091850,31614694,Silvia,Queens,Long Island City,40.76019,-73.92915,Entire home/apt,80,3,177,3.66
6092607,7271842,Arlen,Manhattan,Washington Heights,40.83987,-73.94279,Entire home/apt,100,2,1,0.03
6093352,31621291,Elisabeth,Brooklyn,Williamsburg,40.7058,-73.93803,Private room,58,1,270,5.29
6093459,26414016,Guillermo,Brooklyn,Williamsburg,40.7186,-73.95951,Private room,89,5,6,0.12
6094046,31626212,Troy,Manhattan,Theater District,40.75863,-73.98472,Private room,105,90,163,3.21
6099485,15763944,Maral,Brooklyn,Clinton Hill,40.69069,-73.96043,Private room,68,3,2,0.11
6100514,6230173,Luke,Manhattan,Hell's Kitchen,40.76017,-73.99198,Entire home/apt,200,4,30,0.65
6101104,9107715,Michele,Manhattan,Upper East Side,40.77526,-73.95075,Entire home/apt,170,5,26,0.55
6103146,182477,Shante,Brooklyn,Prospect-Lefferts Gardens,40.6566,-73.96148,Entire home/apt,60,5,9,0.19
6103273,4562182,Florence,Manhattan,Harlem,40.81128,-73.94647,Entire home/apt,285,30,104,2.07
6103774,27289632,Willa,Manhattan,East Harlem,40.79842,-73.93549,Entire home/apt,90,3,138,2.74
6104187,31673092,Ayal,Brooklyn,Crown Heights,40.67757,-73.94886,Entire home/apt,75,30,101,2.06
6104542,19661729,Sopchok,Queens,Jackson Heights,40.74898,-73.88638,Entire home/apt,115,1,51,1.03
6104951,815619,Rajesh,Brooklyn,East Flatbush,40.64685,-73.95,Entire home/apt,118,30,1,0.02
6105140,946182,Zachary,Brooklyn,Bedford-Stuyvesant,40.68582,-73.94231,Private room,76,1,19,0.7
6105240,184833,Edward,Brooklyn,Greenpoint,40.72123,-73.95357,Entire home/apt,245,7,6,0.12
6106142,2077383,Tatiana,Manhattan,Upper East Side,40.77724,-73.95883,Entire home/apt,75,3,3,0.06
6106445,7241674,Danielle,Manhattan,Hell's Kitchen,40.76378,-73.98847,Entire home/apt,200,6,24,0.7
6106544,1475015,Mike,Manhattan,Midtown,40.75621,-73.96802,Entire home/apt,85,30,4,0.12
6107289,13920011,Andrea,Brooklyn,Greenpoint,40.72987,-73.95296,Entire home/apt,350,5,11,0.23
6107592,30080463,Barbi,Manhattan,Harlem,40.80226,-73.94976,Private room,101,3,65,1.28
6114161,21327551,Liza,Manhattan,Nolita,40.72191,-73.99587,Private room,125,1,1,0.02
6114353,16923190,Chris,Manhattan,Lower East Side,40.71974,-73.98549,Private room,89,3,19,0.41
6115341,24216745,Luiz,Brooklyn,Williamsburg,40.71482,-73.93863,Entire home/apt,120,30,1,0.05
6117496,30787515,Brooke,Manhattan,Midtown,40.76365,-73.98057,Entire home/apt,299,2,8,0.16
6121052,13525339,Robert,Manhattan,SoHo,40.72337,-73.99724,Entire home/apt,195,2,60,1.18
6121300,7655328,Jessica,Manhattan,Greenwich Village,40.72923,-73.99949,Private room,78,1,3,0.06
6124097,3035426,Dimitri,Manhattan,Chelsea,40.74089,-74.00181,Entire home/apt,250,2,28,0.56
6128992,301346,Dawn,Manhattan,Chelsea,40.75054,-73.99683,Entire home/apt,150,14,1,0.02
6130145,29871437,Ester,Queens,Sunnyside,40.74315,-73.91733,Private room,78,3,113,2.23
6131266,3940516,Ali,Brooklyn,Crown Heights,40.67331,-73.95863,Private room,55,1,1,0.02
6131580,311608,Richard,Manhattan,SoHo,40.72716,-74.0032,Entire home/apt,300,10,7,2.04
6131606,21014758,Garnet,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92377,Private room,38,2,39,0.86
6132230,6976808,Tim,Manhattan,SoHo,40.72708,-74.00055,Entire home/apt,150,5,36,0.71
6133150,31817441,André,Brooklyn,Bedford-Stuyvesant,40.68227,-73.93305,Private room,52,2,1,0.02
6134199,6003040,Lalo,Manhattan,Upper West Side,40.78926,-73.96989,Entire home/apt,198,2,161,3.21
6134906,6541721,Erika,Brooklyn,Sunset Park,40.64027,-74.01774,Private room,49,1,67,1.56
6138423,1978841,Diane,Manhattan,Upper West Side,40.79233,-73.9643,Entire home/apt,950,4,6,0.13
6140695,1613244,Ariel,Manhattan,Lower East Side,40.72003,-73.98901,Entire home/apt,105,30,12,0.24
6141401,10529692,Jon,Manhattan,Kips Bay,40.74257,-73.98207,Entire home/apt,225,30,276,5.54
6141561,6984488,Jessica,Brooklyn,Prospect Heights,40.67483,-73.9646,Private room,125,4,16,0.32
6142960,10520210,Scarlet,Brooklyn,Bedford-Stuyvesant,40.69315,-73.95998,Entire home/apt,110,2,19,0.44
6145124,31876574,Morteza,Brooklyn,Crown Heights,40.66739,-73.9501,Private room,44,1,1,0.02
6145637,9532490,Alexandra,Manhattan,East Village,40.73065,-73.98899,Shared room,77,2,57,1.13
6146081,1943161,Al,Brooklyn,East Flatbush,40.64944,-73.93376,Entire home/apt,97,3,62,1.23
6146783,14796247,Sandra And Cary,Brooklyn,Flatbush,40.64224,-73.96273,Private room,45,5,59,1.46
6149507,21558108,Emma,Brooklyn,Williamsburg,40.712,-73.96666,Entire home/apt,157,1,1,0.02
6150778,608113,Adam,Brooklyn,Williamsburg,40.71059,-73.9506,Private room,80,4,1,0.02
6151450,26790498,Esther,Manhattan,Harlem,40.82366,-73.9461,Private room,50,3,1,0.07
6152725,31916657,Rosario,Queens,East Elmhurst,40.76509,-73.877,Entire home/apt,275,3,96,1.9
6155072,15395133,Brett,Brooklyn,Clinton Hill,40.68732,-73.96654,Private room,129,3,103,2.02
6155857,7573842,Christina,Manhattan,West Village,40.73405,-74.00283,Entire home/apt,250,3,1,0.03
6155877,18248926,Yana,Manhattan,Harlem,40.82434,-73.94816,Shared room,36,1,84,2.26
6156319,7775447,Sara,Manhattan,Upper East Side,40.78073,-73.94976,Entire home/apt,185,1,4,0.08
6156442,31937844,Ryan,Manhattan,Hell's Kitchen,40.76329,-73.99554,Entire home/apt,130,1,2,0.04
6157276,23591164,Angela,Queens,East Elmhurst,40.76664,-73.87577,Private room,65,1,466,9.16
6161282,31963371,Rajan,Brooklyn,Williamsburg,40.71014,-73.96253,Entire home/apt,275,3,78,1.53
6163657,6090087,Giulia,Manhattan,Upper East Side,40.77253,-73.95789,Entire home/apt,120,1,9,0.18
6164719,886109,Tzveta,Manhattan,Lower East Side,40.72134,-73.99104,Entire home/apt,180,2,25,0.51
6165032,25406101,Sara,Brooklyn,Prospect-Lefferts Gardens,40.66216,-73.96114,Entire home/apt,123,2,2,0.04
6167683,25228783,Laurence,Manhattan,Upper West Side,40.77804,-73.97611,Entire home/apt,210,6,7,0.14
6167817,31997128,Rachel,Manhattan,West Village,40.73905,-74.0014,Entire home/apt,139,3,4,0.08
6168331,32001723,Lena,Brooklyn,Bushwick,40.69505,-73.93161,Shared room,45,1,1,0.02
6168663,15743117,Alice,Manhattan,Harlem,40.81192,-73.95239,Private room,79,5,2,0.04
6169172,3598306,Afaliah,Brooklyn,Fort Greene,40.69677,-73.97622,Private room,90,1,2,0.06
6169335,32007353,Vanesa,Queens,Ridgewood,40.70801,-73.9011,Entire home/apt,150,2,65,1.32
6169981,32011239,Mike,Manhattan,Gramercy,40.73556,-73.98679,Entire home/apt,200,2,14,0.28
6170979,31104121,Alexander,Brooklyn,Clinton Hill,40.68678,-73.96044,Entire home/apt,100,3,127,2.62
6179073,32052000,Gennady + Laura,Brooklyn,Manhattan Beach,40.5777,-73.93988,Private room,45,4,118,2.34
6179500,26819117,Sagnes,Manhattan,Kips Bay,40.74174,-73.97878,Private room,115,7,1,0.02
6180121,8826175,Grover,Bronx,Concourse,40.82122,-73.92773,Private room,56,2,132,2.61
6180741,14318669,Grady & Cristina,Manhattan,Lower East Side,40.71526,-73.9867,Entire home/apt,210,2,44,1.16
6180762,1475015,Mike,Manhattan,Upper West Side,40.76877,-73.9846,Entire home/apt,87,30,3,0.1
6181131,32060911,Elvis,Staten Island,West Brighton,40.63438,-74.11518,Private room,40,30,6,0.12
6182580,10576263,Odalys & Maya,Brooklyn,Crown Heights,40.67603,-73.95302,Private room,58,4,1,0.02
6184748,8389213,Danny,Brooklyn,Williamsburg,40.70778,-73.94953,Entire home/apt,125,4,7,0.14
6184827,1912541,Clayton,Brooklyn,Bushwick,40.68994,-73.92125,Entire home/apt,100,2,3,0.06
6184855,23593179,Alexander,Brooklyn,Williamsburg,40.71998,-73.95838,Entire home/apt,195,2,3,0.06
6185426,5689587,Delphine,Brooklyn,Williamsburg,40.71178,-73.95684,Entire home/apt,90,15,27,0.68
6185599,31241183,Lilian,Manhattan,Washington Heights,40.83776,-73.94087,Private room,65,2,43,0.85
6185880,3341690,Martha,Manhattan,Upper West Side,40.80121,-73.96163,Entire home/apt,200,31,2,0.04
6187204,32092775,Jess,Manhattan,Chinatown,40.71546,-73.99226,Private room,75,4,23,0.45
6188014,32096696,Matt,Manhattan,Upper West Side,40.77901,-73.97596,Entire home/apt,220,1,4,0.08
6188022,1811344,Jennifer,Brooklyn,Greenpoint,40.73163,-73.95434,Entire home/apt,225,3,1,0.02
6192999,32117091,Marc,Brooklyn,Williamsburg,40.70776,-73.95886,Entire home/apt,163,30,37,0.74
6195564,14600914,Greg,Brooklyn,Williamsburg,40.71371,-73.95433,Private room,85,1,118,2.38
6196265,10618197,Ambre,Queens,Ditmars Steinway,40.7802,-73.90913,Entire home/apt,150,7,1,0.02
